SubjectID,ActivityID,TrialNo,IsFall
9,21,4,False
9,21,5,False
9,21,6,False
9,22,1,False
9,22,2,False
9,22,3,False
9,23,1,False
9,23,2,False
9,23,3,False
9,24,1,False
9,24,2,False
9,24,3,False
9,25,1,False
9,25,3,False
9,26,1,False
9,26,2,False
9,26,3,False
9,26,4,False
9,27,1,False
9,27,2,False
9,27,3,False
9,27,4,False
9,28,1,False
9,28,2,False
9,28,3,False
9,28,4,False
9,29,1,False
9,29,2,False
9,30,1,False
9,30,2,False
9,31,1,False
9,31,2,False
9,32,1,False
9,32,2,False
9,33,1,False
9,33,2,False
9,34,1,False
9,34,2,False
9,35,1,False
9,35,2,False
9,36,1,False
9,36,2,False
9,37,1,False
9,37,2,False
9,38,1,False
9,38,2,False
9,39,1,False
9,39,2,False
9,40,1,False
9,40,2,False
9,43,1,False
9,43,2,False
9,43,3,False
9,44,1,False
9,44,2,False
9,101,1,True
9,101,2,True
9,102,1,True
9,103,1,True
9,103,2,True
9,104,1,True
9,105,1,True
9,105,2,True
9,107,1,True
9,107,2,True
9,107,3,True
9,107,4,True
9,109,1,True
9,109,2,True
9,111,1,True
9,112,1,True
9,113,1,True
9,113,2,True
9,114,2,True
9,115,1,True
9,117,1,True
9,119,1,True
9,119,2,True
9,120,1,True
9,121,1,True
9,121,2,True
9,123,1,True
9,123,2,True
9,124,1,True
9,124,2,True
9,125,1,True
9,125,2,True
9,127,1,True
9,127,2,True
9,128,2,True
9,129,1,True
9,131,1,True
9,131,2,True
9,132,1,True
9,133,1,True
9,134,1,True
9,134,2,True
9,135,1,True
9,135,2,True
9,1,1,False
9,1,2,False
9,1,3,False
9,1,4,False
9,2,1,False
9,2,2,False
9,2,3,False
9,2,4,False
9,3,1,False
9,3,2,False
9,3,3,False
9,3,4,False
9,4,1,False
9,4,2,False
9,4,3,False
9,4,4,False
9,5,1,False
9,5,2,False
9,5,3,False
9,5,4,False
9,6,1,False
9,6,2,False
9,6,3,False
9,6,4,False
9,7,1,False
9,7,2,False
9,7,3,False
9,7,4,False
9,8,1,False
9,8,2,False
9,8,3,False
9,8,4,False
9,9,1,False
9,9,2,False
9,9,3,False
9,9,4,False
9,10,1,False
9,10,2,False
9,11,1,False
9,11,2,False
9,11,3,False
9,11,4,False
9,12,1,False
9,12,2,False
9,12,3,False
9,12,4,False
9,13,1,False
9,13,2,False
9,13,3,False
9,13,4,False
9,13,5,False
9,13,6,False
9,13,7,False
9,13,8,False
9,13,9,False
9,13,10,False
9,13,11,False
9,13,12,False
9,14,1,False
9,14,2,False
9,14,3,False
9,14,4,False
9,14,5,False
9,14,6,False
9,14,7,False
9,14,8,False
9,14,9,False
9,14,10,False
9,14,11,False
9,14,12,False
9,15,1,False
9,15,2,False
9,15,3,False
9,16,1,False
9,16,2,False
9,16,3,False
9,16,4,False
9,16,5,False
9,16,6,False
9,17,1,False
9,17,2,False
9,17,3,False
9,17,4,False
9,17,5,False
9,17,6,False
9,18,1,False
9,18,2,False
9,18,3,False
9,18,4,False
9,18,5,False
9,18,6,False
9,19,1,False
9,19,2,False
9,19,3,False
9,19,4,False
9,19,5,False
9,19,6,False
9,20,1,False
9,20,2,False
9,20,3,False
9,20,4,False
9,20,5,False
9,20,6,False
9,21,1,False
9,21,2,False
9,21,3,False
9,21,4,False
9,21,5,False
9,21,6,False
9,22,1,False
9,22,2,False
9,22,3,False
9,23,1,False
9,23,2,False
9,23,3,False
9,24,1,False
9,24,2,False
9,24,3,False
9,25,1,False
9,25,3,False
9,26,1,False
9,26,2,False
9,26,3,False
9,26,4,False
9,27,1,False
9,27,2,False
9,27,3,False
9,27,4,False
9,28,1,False
9,28,2,False
9,28,3,False
9,28,4,False
9,29,1,False
9,29,2,False
9,30,1,False
9,30,2,False
9,31,1,False
9,31,2,False
9,32,1,False
9,32,2,False
9,33,1,False
9,33,2,False
9,34,1,False
9,34,2,False
9,35,1,False
9,35,2,False
9,36,1,False
9,36,2,False
9,37,1,False
9,37,2,False
9,38,1,False
9,38,2,False
9,39,1,False
9,39,2,False
9,40,1,False
9,40,2,False
9,43,1,False
9,43,2,False
9,43,3,False
9,44,1,False
9,44,2,False
9,44,3,False
9,101,1,True
9,101,2,True
9,102,1,True
9,103,1,True
9,104,1,True
9,104,2,True
9,105,1,True
9,105,2,True
9,106,2,True
9,107,1,True
9,107,2,True
9,107,3,True
9,107,4,True
9,108,1,True
9,108,2,True
9,109,1,True
9,109,2,True
9,110,2,True
9,111,1,True
9,112,1,True
9,113,1,True
9,113,2,True
9,114,1,True
9,114,2,True
9,115,1,True
9,116,1,True
9,117,1,True
9,118,1,True
9,119,1,True
9,119,2,True
9,120,1,True
9,120,2,True
9,121,1,True
9,121,2,True
9,122,1,True
9,122,2,True
9,123,1,True
9,123,2,True
9,124,1,True
9,124,2,True
9,125,1,True
9,125,2,True
9,126,2,True
9,127,1,True
9,127,2,True
9,128,1,True
9,128,2,True
9,129,1,True
9,130,1,True
9,131,1,True
9,131,2,True
9,132,1,True
9,134,1,True
9,134,2,True
9,135,1,True
9,135,2,True
9,13,1,False
9,13,2,False
9,13,3,False
9,13,4,False
9,13,5,False
9,13,6,False
9,13,7,False
9,13,8,False
9,13,9,False
9,13,10,False
9,13,11,False
9,13,12,False
9,14,1,False
9,14,2,False
9,14,3,False
9,14,4,False
9,14,5,False
9,14,6,False
9,14,7,False
9,14,8,False
9,14,9,False
9,14,10,False
9,14,11,False
9,14,12,False
9,15,1,False
9,15,2,False
9,15,3,False
9,16,1,False
9,16,2,False
9,16,3,False
9,16,4,False
9,16,5,False
9,16,6,False
9,17,1,False
9,17,2,False
9,17,3,False
9,17,4,False
9,17,5,False
9,17,6,False
9,18,1,False
9,18,2,False
9,18,3,False
9,18,4,False
9,18,5,False
9,18,6,False
9,19,1,False
9,19,2,False
9,19,3,False
9,19,4,False
9,19,6,False
9,20,2,False
9,20,3,False
9,20,4,False
9,20,5,False
9,20,6,False
9,21,1,False
9,21,3,False
9,21,4,False
9,21,5,False
9,21,6,False
9,22,1,False
9,22,2,False
9,22,3,False
9,23,1,False
9,23,2,False
9,23,3,False
9,24,2,False
9,25,1,False
9,25,3,False
9,26,1,False
9,26,2,False
9,27,1,False
9,27,3,False
9,28,3,False
9,28,4,False
9,29,1,False
9,29,2,False
9,30,1,False
9,30,2,False
9,31,1,False
9,31,2,False
9,32,1,False
9,32,2,False
9,33,1,False
9,33,2,False
9,34,1,False
9,34,2,False
9,35,1,False
9,35,2,False
9,36,1,False
9,36,2,False
9,37,1,False
9,37,2,False
9,38,1,False
9,38,2,False
9,39,1,False
9,39,2,False
9,40,1,False
9,40,2,False
9,43,1,False
9,43,2,False
9,43,3,False
9,44,1,False
9,44,2,False
9,44,3,False
9,101,2,True
9,102,1,True
9,103,2,True
9,104,1,True
9,105,1,True
9,109,1,True
9,109,2,True
9,111,1,True
9,112,1,True
9,113,1,True
9,114,1,True
9,115,1,True
9,116,1,True
9,119,1,True
9,120,1,True
9,120,2,True
9,123,1,True
9,124,1,True
9,125,1,True
9,125,2,True
9,127,1,True
9,127,2,True
9,128,1,True
9,128,2,True
9,129,1,True
9,131,1,True
9,131,2,True
9,132,1,True
9,134,1,True
9,135,1,True
9,135,2,True
10,13,1,False
10,13,2,False
10,13,3,False
10,13,4,False
10,13,5,False
10,13,6,False
10,13,7,False
10,13,8,False
10,13,9,False
10,13,10,False
10,13,11,False
10,13,12,False
10,14,1,False
10,14,2,False
10,14,3,False
10,14,4,False
10,14,5,False
10,14,6,False
10,14,7,False
10,14,8,False
10,14,9,False
10,14,10,False
10,14,11,False
10,14,12,False
10,15,1,False
10,15,2,False
10,15,3,False
10,16,1,False
10,16,2,False
10,16,3,False
10,16,4,False
10,16,5,False
10,16,6,False
10,17,1,False
10,17,2,False
10,17,3,False
10,17,4,False
10,17,5,False
10,17,6,False
10,18,1,False
10,18,2,False
10,18,3,False
10,18,4,False
10,18,5,False
10,18,6,False
10,19,1,False
10,20,1,False
10,20,3,False
10,20,5,False
10,21,1,False
10,21,2,False
10,21,6,False
10,22,1,False
10,22,2,False
10,23,1,False
10,23,2,False
10,23,3,False
10,24,1,False
10,24,3,False
10,25,1,False
10,26,1,False
10,26,2,False
10,26,3,False
10,26,4,False
10,27,1,False
10,27,2,False
10,27,3,False
10,28,1,False
10,28,2,False
10,28,3,False
10,28,4,False
10,29,1,False
10,29,2,False
10,30,1,False
10,30,2,False
10,31,1,False
10,31,2,False
10,32,1,False
10,32,2,False
10,33,1,False
10,33,2,False
10,34,1,False
10,34,2,False
10,35,1,False
10,35,2,False
10,37,1,False
10,37,2,False
10,38,1,False
10,38,2,False
10,39,1,False
10,39,2,False
10,40,1,False
10,40,2,False
10,43,3,False
10,1,1,False
10,1,2,False
10,1,3,False
10,1,4,False
10,2,1,False
10,2,2,False
10,2,3,False
10,2,4,False
10,3,1,False
10,3,2,False
10,3,3,False
10,3,4,False
10,4,1,False
10,4,2,False
10,4,3,False
10,4,4,False
10,5,1,False
10,5,2,False
10,5,3,False
10,5,4,False
10,6,1,False
10,6,2,False
10,6,3,False
10,6,4,False
10,7,1,False
10,7,2,False
10,7,3,False
10,7,4,False
10,8,1,False
10,8,2,False
10,8,3,False
10,8,4,False
10,9,1,False
10,9,3,False
10,9,4,False
10,10,1,False
10,10,2,False
10,11,1,False
10,11,2,False
10,11,3,False
10,11,4,False
10,12,1,False
10,12,2,False
10,12,4,False
10,13,1,False
10,13,2,False
10,13,3,False
10,13,4,False
10,13,5,False
10,13,6,False
10,13,7,False
10,13,8,False
10,13,9,False
10,13,10,False
10,13,11,False
10,13,12,False
10,14,1,False
10,14,2,False
10,14,3,False
10,14,4,False
10,14,5,False
10,14,6,False
10,14,7,False
10,14,8,False
10,14,9,False
10,14,10,False
10,14,11,False
10,14,12,False
10,15,1,False
10,15,2,False
10,15,3,False
10,16,1,False
10,16,2,False
10,16,3,False
10,16,4,False
10,16,5,False
10,16,6,False
10,17,1,False
10,17,2,False
10,17,3,False
10,17,4,False
10,17,5,False
10,17,6,False
10,18,1,False
10,18,2,False
10,18,3,False
10,18,4,False
10,18,5,False
10,18,6,False
10,19,1,False
10,19,2,False
10,19,3,False
10,19,4,False
10,19,5,False
10,19,6,False
10,20,1,False
10,20,2,False
10,20,3,False
10,20,4,False
10,20,5,False
10,20,6,False
10,21,1,False
10,21,2,False
10,21,3,False
10,21,4,False
10,21,5,False
10,21,6,False
10,22,1,False
10,22,2,False
10,22,3,False
10,23,1,False
10,23,2,False
10,23,3,False
10,24,1,False
10,24,2,False
10,24,3,False
10,25,1,False
10,25,2,False
10,25,3,False
10,26,1,False
10,26,2,False
10,26,3,False
10,26,4,False
10,27,1,False
10,27,2,False
10,27,3,False
10,27,4,False
10,28,1,False
10,28,2,False
10,28,3,False
10,28,4,False
10,29,1,False
10,29,2,False
10,30,1,False
10,30,2,False
10,31,1,False
10,31,2,False
10,32,1,False
10,32,2,False
10,33,1,False
10,33,2,False
10,34,1,False
10,34,2,False
10,35,1,False
10,35,2,False
10,37,1,False
10,37,2,False
10,38,1,False
10,38,2,False
10,39,1,False
10,39,2,False
10,40,1,False
10,40,2,False
10,43,1,False
10,43,2,False
10,43,3,False
10,44,1,False
10,44,2,False
10,44,3,False
10,13,1,False
10,13,2,False
10,13,3,False
10,13,4,False
10,13,5,False
10,13,6,False
10,13,7,False
10,13,8,False
10,13,9,False
10,13,10,False
10,13,11,False
10,13,12,False
10,14,1,False
10,14,2,False
10,14,3,False
10,14,4,False
10,14,5,False
10,14,6,False
10,14,7,False
10,14,8,False
10,14,9,False
10,14,10,False
10,14,11,False
10,14,12,False
10,15,1,False
10,15,2,False
10,15,3,False
10,16,1,False
10,16,2,False
10,16,3,False
10,16,4,False
10,16,5,False
10,16,6,False
10,17,1,False
10,17,2,False
10,17,3,False
10,17,4,False
10,17,5,False
10,17,6,False
10,18,1,False
10,18,2,False
10,18,3,False
10,18,4,False
10,18,5,False
10,18,6,False
10,19,3,False
10,20,3,False
10,21,1,False
10,21,6,False
10,22,1,False
10,25,1,False
10,25,2,False
10,26,1,False
10,26,2,False
10,26,3,False
10,28,1,False
10,28,2,False
10,28,4,False
10,29,1,False
10,29,2,False
10,30,1,False
10,30,2,False
10,31,1,False
10,31,2,False
10,32,1,False
10,32,2,False
10,33,1,False
10,33,2,False
10,34,1,False
10,34,2,False
10,35,1,False
10,35,2,False
10,37,1,False
10,37,2,False
10,38,1,False
10,38,2,False
10,39,1,False
10,39,2,False
10,40,1,False
10,40,2,False
10,43,2,False
11,13,1,False
11,13,2,False
11,13,3,False
11,13,4,False
11,13,5,False
11,13,6,False
11,13,7,False
11,13,8,False
11,13,9,False
11,13,10,False
11,13,11,False
11,13,12,False
11,14,1,False
11,14,2,False
11,14,3,False
11,14,4,False
11,14,5,False
11,14,6,False
11,14,7,False
11,14,8,False
11,14,9,False
11,14,10,False
11,14,11,False
11,14,12,False
11,15,1,False
11,15,2,False
11,15,3,False
11,16,1,False
11,16,2,False
11,16,3,False
11,16,4,False
11,16,5,False
11,16,6,False
11,17,1,False
11,17,2,False
11,17,3,False
11,17,4,False
11,17,5,False
11,17,6,False
11,18,1,False
11,18,2,False
11,18,3,False
11,18,4,False
11,18,5,False
11,18,6,False
11,19,1,False
11,19,2,False
11,19,3,False
11,19,4,False
11,19,5,False
11,19,6,False
11,20,1,False
11,20,2,False
11,20,3,False
11,20,4,False
11,20,5,False
11,20,6,False
11,21,1,False
11,21,2,False
11,21,3,False
11,21,4,False
11,21,5,False
11,21,6,False
11,22,1,False
11,22,2,False
11,22,3,False
11,23,1,False
11,23,2,False
11,23,3,False
11,24,1,False
11,24,2,False
11,24,3,False
11,25,1,False
11,25,2,False
11,25,3,False
11,26,1,False
11,26,2,False
11,26,3,False
11,26,4,False
11,27,1,False
11,27,2,False
11,27,3,False
11,27,4,False
11,28,1,False
11,28,2,False
11,28,3,False
11,28,4,False
11,29,1,False
11,29,2,False
11,30,1,False
11,30,2,False
11,31,1,False
11,31,2,False
11,32,1,False
11,32,2,False
11,33,1,False
11,33,2,False
11,34,1,False
11,34,2,False
11,35,1,False
11,35,2,False
11,36,1,False
11,36,2,False
11,37,1,False
11,37,2,False
11,38,1,False
11,38,2,False
11,39,1,False
11,39,2,False
11,40,1,False
11,40,2,False
11,43,1,False
11,43,2,False
11,43,3,False
11,44,1,False
11,44,2,False
11,44,3,False
11,101,1,True
11,101,2,True
11,103,1,True
11,103,2,True
11,104,1,True
11,104,2,True
11,105,1,True
11,105,2,True
11,107,1,True
11,107,2,True
11,107,3,True
11,107,4,True
11,109,1,True
11,109,2,True
11,110,2,True
11,111,1,True
11,112,1,True
11,113,1,True
11,113,2,True
11,114,1,True
11,114,2,True
11,115,1,True
11,116,1,True
11,119,1,True
11,119,2,True
11,121,1,True
11,121,2,True
11,122,2,True
11,123,1,True
11,123,2,True
11,124,2,True
11,125,1,True
11,125,2,True
11,127,1,True
11,127,2,True
11,127,3,True
11,127,4,True
11,128,3,True
11,129,1,True
11,130,1,True
11,131,2,True
11,132,1,True
11,133,1,True
11,134,1,True
11,134,2,True
11,135,1,True
11,135,2,True
11,1,1,False
11,1,2,False
11,1,3,False
11,1,4,False
11,2,1,False
11,2,2,False
11,2,3,False
11,2,4,False
11,3,1,False
11,3,2,False
11,3,3,False
11,3,4,False
11,4,1,False
11,4,2,False
11,4,3,False
11,4,4,False
11,5,1,False
11,5,2,False
11,5,3,False
11,5,4,False
11,6,1,False
11,6,2,False
11,6,3,False
11,6,4,False
11,7,1,False
11,7,2,False
11,7,3,False
11,7,4,False
11,8,1,False
11,8,2,False
11,8,3,False
11,8,4,False
11,9,1,False
11,9,2,False
11,9,3,False
11,9,4,False
11,10,1,False
11,10,2,False
11,11,1,False
11,11,2,False
11,11,3,False
11,11,4,False
11,12,1,False
11,12,2,False
11,12,3,False
11,12,4,False
11,13,1,False
11,13,2,False
11,13,3,False
11,13,4,False
11,13,5,False
11,13,6,False
11,13,7,False
11,13,8,False
11,13,9,False
11,13,10,False
11,13,11,False
11,13,12,False
11,14,1,False
11,14,2,False
11,14,3,False
11,14,4,False
11,14,5,False
11,14,6,False
11,14,7,False
11,14,8,False
11,14,9,False
11,14,10,False
11,14,11,False
11,14,12,False
11,15,1,False
11,15,2,False
11,15,3,False
11,16,1,False
11,16,2,False
11,16,3,False
11,16,4,False
11,16,5,False
11,16,6,False
11,17,1,False
11,17,2,False
11,17,3,False
11,17,4,False
11,17,5,False
11,17,6,False
11,18,1,False
11,18,2,False
11,18,3,False
11,18,4,False
11,18,5,False
11,18,6,False
11,19,2,False
11,19,3,False
11,19,4,False
11,19,5,False
11,19,6,False
11,20,1,False
11,20,2,False
11,20,3,False
11,20,4,False
11,20,5,False
11,20,6,False
11,21,1,False
11,21,2,False
11,21,3,False
11,21,4,False
11,21,5,False
11,21,6,False
11,22,1,False
11,22,2,False
11,22,3,False
11,23,1,False
11,23,2,False
11,23,3,False
11,24,2,False
11,24,3,False
11,26,1,False
11,26,2,False
11,26,3,False
11,26,4,False
11,27,1,False
11,27,2,False
11,27,3,False
11,27,4,False
11,28,1,False
11,28,2,False
11,28,3,False
11,28,4,False
11,29,1,False
11,29,2,False
11,30,1,False
11,30,2,False
11,31,1,False
11,31,2,False
11,32,1,False
11,32,2,False
11,33,1,False
11,33,2,False
11,34,1,False
11,34,2,False
11,35,1,False
11,35,2,False
11,36,1,False
11,36,2,False
11,37,1,False
11,37,2,False
11,38,1,False
11,38,2,False
11,39,1,False
11,39,2,False
11,40,1,False
11,40,2,False
11,43,2,False
11,43,3,False
11,44,3,False
11,13,1,False
11,13,4,False
11,13,5,False
11,13,6,False
11,13,7,False
11,13,8,False
11,13,9,False
11,13,10,False
11,13,11,False
11,14,1,False
11,14,3,False
11,14,4,False
11,14,5,False
11,14,6,False
11,14,7,False
11,14,8,False
11,14,9,False
11,14,10,False
11,14,11,False
11,14,12,False
11,15,1,False
11,15,2,False
11,15,3,False
11,16,1,False
11,16,2,False
11,16,4,False
11,16,5,False
11,16,6,False
11,17,1,False
11,17,2,False
11,17,3,False
11,17,5,False
11,18,1,False
11,18,2,False
11,18,5,False
11,19,1,False
11,19,5,False
11,19,6,False
11,20,3,False
11,20,4,False
11,20,5,False
11,20,6,False
11,21,1,False
11,21,2,False
11,22,2,False
11,22,3,False
11,25,3,False
11,26,3,False
11,27,1,False
11,27,2,False
11,27,4,False
11,28,2,False
11,28,3,False
11,28,4,False
11,29,1,False
11,29,2,False
11,30,1,False
11,30,2,False
11,31,1,False
11,31,2,False
11,32,1,False
11,32,2,False
11,33,1,False
11,33,2,False
11,34,1,False
11,34,2,False
11,35,1,False
11,35,2,False
11,36,1,False
11,36,2,False
11,37,1,False
11,37,2,False
11,38,1,False
11,38,2,False
11,39,1,False
11,39,2,False
11,40,1,False
11,40,2,False
11,44,2,False
11,103,1,True
11,104,2,True
11,105,1,True
11,105,2,True
11,113,1,True
11,113,2,True
11,114,2,True
11,116,1,True
11,119,1,True
11,119,2,True
11,121,2,True
11,122,2,True
11,123,1,True
11,123,2,True
11,125,1,True
11,129,1,True
11,132,1,True
11,135,1,True
11,135,2,True
12,13,1,False
12,13,2,False
12,13,3,False
12,13,4,False
12,13,5,False
12,13,6,False
12,13,7,False
12,13,8,False
12,13,9,False
12,13,10,False
12,13,11,False
12,13,12,False
12,14,1,False
12,14,2,False
12,14,3,False
12,14,4,False
12,14,5,False
12,14,6,False
12,14,7,False
12,14,8,False
12,14,9,False
12,14,10,False
12,14,11,False
12,14,12,False
12,15,1,False
12,15,2,False
12,15,3,False
12,16,1,False
12,16,2,False
12,16,3,False
12,16,4,False
12,16,5,False
12,16,6,False
12,17,1,False
12,17,2,False
12,17,3,False
12,17,4,False
12,17,5,False
12,17,6,False
12,18,1,False
12,18,2,False
12,18,3,False
12,18,4,False
12,18,5,False
12,18,6,False
12,19,1,False
12,19,2,False
12,19,3,False
12,19,4,False
12,19,5,False
12,19,6,False
12,20,1,False
12,20,2,False
12,20,3,False
12,20,4,False
12,20,5,False
12,20,6,False
12,21,1,False
12,21,2,False
12,21,3,False
12,21,4,False
12,21,5,False
12,21,6,False
12,22,1,False
12,22,2,False
12,22,3,False
12,23,1,False
12,23,2,False
12,23,3,False
12,24,1,False
12,24,2,False
12,24,3,False
12,25,1,False
12,25,2,False
12,25,3,False
12,26,1,False
12,26,2,False
12,26,3,False
12,26,4,False
12,27,1,False
12,27,2,False
12,27,3,False
12,27,4,False
12,28,1,False
12,28,2,False
12,28,3,False
12,28,4,False
12,29,1,False
12,29,2,False
12,30,1,False
12,30,2,False
12,31,1,False
12,31,2,False
12,32,1,False
12,32,2,False
12,33,1,False
12,33,2,False
12,34,1,False
12,34,2,False
12,35,1,False
12,35,2,False
12,36,1,False
12,36,2,False
12,37,1,False
12,37,2,False
12,38,1,False
12,38,2,False
12,39,1,False
12,39,2,False
12,40,1,False
12,40,2,False
12,43,1,False
12,43,2,False
12,43,3,False
12,44,1,False
12,44,2,False
12,44,3,False
12,101,1,True
12,101,2,True
12,102,1,True
12,102,2,True
12,103,1,True
12,103,2,True
12,104,1,True
12,104,2,True
12,105,1,True
12,105,2,True
12,106,1,True
12,107,1,True
12,107,2,True
12,107,3,True
12,107,4,True
12,108,1,True
12,108,2,True
12,108,4,True
12,109,1,True
12,109,2,True
12,110,1,True
12,111,1,True
12,112,1,True
12,113,1,True
12,113,2,True
12,114,1,True
12,114,2,True
12,115,1,True
12,116,1,True
12,117,1,True
12,118,1,True
12,119,1,True
12,119,2,True
12,120,1,True
12,120,2,True
12,121,1,True
12,121,2,True
12,122,1,True
12,122,2,True
12,123,1,True
12,123,2,True
12,124,1,True
12,124,2,True
12,125,1,True
12,125,2,True
12,125,3,True
12,125,4,True
12,126,1,True
12,126,2,True
12,126,4,True
12,127,1,True
12,127,2,True
12,127,3,True
12,128,2,True
12,128,4,True
12,129,1,True
12,130,1,True
12,131,1,True
12,131,2,True
12,132,1,True
12,133,1,True
12,134,1,True
12,134,2,True
12,135,1,True
12,135,2,True
12,1,1,False
12,1,2,False
12,1,3,False
12,1,4,False
12,2,1,False
12,2,2,False
12,2,3,False
12,2,4,False
12,3,1,False
12,3,2,False
12,3,3,False
12,3,4,False
12,4,1,False
12,4,2,False
12,4,3,False
12,4,4,False
12,5,1,False
12,5,2,False
12,5,3,False
12,5,4,False
12,6,1,False
12,6,2,False
12,6,3,False
12,6,4,False
12,7,1,False
12,7,2,False
12,7,3,False
12,7,4,False
12,8,1,False
12,8,2,False
12,8,3,False
12,8,4,False
12,9,1,False
12,9,2,False
12,9,3,False
12,9,4,False
12,10,1,False
12,10,2,False
12,11,1,False
12,11,2,False
12,11,3,False
12,11,4,False
12,12,1,False
12,12,2,False
12,12,3,False
12,12,4,False
12,13,1,False
12,13,2,False
12,13,3,False
12,13,4,False
12,13,5,False
12,13,6,False
12,13,7,False
12,13,8,False
12,13,9,False
12,13,10,False
12,13,11,False
12,13,12,False
12,14,1,False
12,14,2,False
12,14,3,False
12,14,4,False
12,14,5,False
12,14,6,False
12,14,7,False
12,14,8,False
12,14,9,False
12,14,10,False
12,14,11,False
12,14,12,False
12,15,1,False
12,15,2,False
12,15,3,False
12,16,1,False
12,16,2,False
12,16,3,False
12,16,4,False
12,16,5,False
12,16,6,False
12,17,1,False
12,17,2,False
12,17,3,False
12,17,4,False
12,17,5,False
12,17,6,False
12,18,1,False
12,18,2,False
12,18,3,False
12,18,4,False
12,18,5,False
12,18,6,False
12,19,1,False
12,19,2,False
12,19,3,False
12,19,4,False
12,19,5,False
12,19,6,False
12,20,1,False
12,20,2,False
12,20,3,False
12,20,4,False
12,20,5,False
12,20,6,False
12,21,1,False
12,21,2,False
12,21,3,False
12,21,4,False
12,21,5,False
12,21,6,False
12,22,1,False
12,22,2,False
12,22,3,False
12,23,1,False
12,23,2,False
12,23,3,False
12,24,1,False
12,24,2,False
12,24,3,False
12,25,1,False
12,25,2,False
12,25,3,False
12,26,1,False
12,26,2,False
12,26,3,False
12,26,4,False
12,27,1,False
12,27,2,False
12,27,3,False
12,27,4,False
12,28,1,False
12,28,2,False
12,28,3,False
12,28,4,False
12,29,1,False
12,29,2,False
12,30,1,False
12,30,2,False
12,31,1,False
12,31,2,False
12,32,1,False
12,32,2,False
12,33,1,False
12,33,2,False
12,34,1,False
12,34,2,False
12,35,1,False
12,35,2,False
12,36,1,False
12,36,2,False
12,37,1,False
12,37,2,False
12,38,1,False
12,38,2,False
12,39,1,False
12,39,2,False
12,40,1,False
12,40,2,False
12,43,1,False
12,43,2,False
12,43,3,False
12,44,1,False
12,44,2,False
12,44,3,False
12,13,1,False
12,13,2,False
12,13,3,False
12,13,4,False
12,13,5,False
12,13,6,False
12,13,7,False
12,13,8,False
12,13,9,False
12,13,10,False
12,13,11,False
12,13,12,False
12,14,1,False
12,14,2,False
12,14,3,False
12,14,4,False
12,14,5,False
12,14,6,False
12,14,7,False
12,14,8,False
12,14,9,False
12,14,10,False
12,14,11,False
12,14,12,False
12,15,1,False
12,15,2,False
12,15,3,False
12,16,1,False
12,16,2,False
12,16,3,False
12,16,4,False
12,16,5,False
12,16,6,False
12,17,1,False
12,17,2,False
12,17,3,False
12,17,4,False
12,17,5,False
12,17,6,False
12,18,1,False
12,18,2,False
12,18,3,False
12,18,4,False
12,18,5,False
12,18,6,False
12,19,1,False
12,19,2,False
12,19,3,False
12,19,4,False
12,19,5,False
12,19,6,False
12,20,1,False
12,20,2,False
12,20,3,False
12,20,4,False
12,20,5,False
12,20,6,False
12,21,1,False
12,21,2,False
12,21,3,False
12,21,4,False
12,21,5,False
12,21,6,False
12,22,1,False
12,22,2,False
12,22,3,False
12,23,1,False
12,23,2,False
12,23,3,False
12,24,1,False
12,24,2,False
12,24,3,False
12,25,1,False
12,25,2,False
12,25,3,False
12,26,1,False
12,26,2,False
12,26,3,False
12,26,4,False
12,27,1,False
12,27,2,False
12,27,3,False
12,27,4,False
12,28,1,False
12,28,2,False
12,28,3,False
12,28,4,False
12,29,1,False
12,29,2,False
12,30,1,False
12,30,2,False
12,31,1,False
12,31,2,False
12,32,1,False
12,32,2,False
12,33,1,False
12,33,2,False
12,34,1,False
12,34,2,False
12,35,1,False
12,35,2,False
12,36,1,False
12,36,2,False
12,37,1,False
12,37,2,False
12,38,1,False
12,38,2,False
12,39,1,False
12,39,2,False
12,40,1,False
12,40,2,False
12,43,1,False
12,43,2,False
12,43,3,False
12,44,1,False
12,44,2,False
12,44,3,False
12,101,1,True
12,101,2,True
12,102,1,True
12,102,2,True
12,103,1,True
12,103,2,True
12,104,2,True
12,105,1,True
12,105,2,True
12,106,1,True
12,107,1,True
12,107,2,True
12,107,3,True
12,108,1,True
12,108,2,True
12,108,3,True
12,109,1,True
12,109,2,True
12,110,1,True
12,110,2,True
12,111,1,True
12,112,1,True
12,113,1,True
12,113,2,True
12,114,1,True
12,114,2,True
12,118,1,True
12,119,1,True
12,119,2,True
12,120,1,True
12,120,2,True
12,121,1,True
12,121,2,True
12,122,1,True
12,122,2,True
12,123,1,True
12,123,2,True
12,124,1,True
12,124,2,True
12,125,1,True
12,125,2,True
12,125,3,True
12,125,4,True
12,126,1,True
12,126,2,True
12,126,4,True
12,127,2,True
12,127,3,True
12,127,4,True
12,128,1,True
12,128,2,True
12,128,4,True
12,129,1,True
12,130,1,True
12,131,1,True
12,131,2,True
12,132,1,True
12,133,1,True
12,134,1,True
12,134,2,True
12,135,1,True
12,135,2,True
13,13,1,False
13,13,2,False
13,13,3,False
13,13,4,False
13,13,5,False
13,13,6,False
13,13,7,False
13,13,8,False
13,13,9,False
13,13,10,False
13,13,11,False
13,13,12,False
13,13,13,False
13,13,14,False
13,13,15,False
13,13,16,False
13,14,1,False
13,14,2,False
13,14,3,False
